13,DADE,3600,7,2,DOWNTOWN MIAMI CHARTER SCHOOL,52,55,53,61,67,58,51,,,,,397,7,57,100,B,B,N,,YES,YES,N,01,98,91,5
13,DADE,3610,7,9,KEYS GATE CHARTER SCHOOL,47,51,50,50,50,44,40,68,64,,,464,9,52,99,C,C,N,,YES,NO,N,04,87,71,5
13,DADE,3621,5,9,COCONUT PALM K-8 ACADEMY,35,49,53,48,52,49,34,50,75,,,445,9,49,99,C,C,N,,NO,YES,N,04,97,93,5
13,DADE,3661,1,1,NATURAL BRIDGE ELEMENTARY SCHOOL,46,56,55,54,54,58,48,,,,,371,7,53,100,C,C,N,,NO,YES,N,01,99,95,5
13,DADE,3701,1,1,NORLAND ELEMENTARY SCHOOL,42,53,49,64,66,45,41,,,,,360,7,51,100,C,C,N,,NO,YES,N,01,100,92,5
13,DADE,3741,1,3,NORTH BEACH ELEMENTARY SCHOOL,80,65,46,81,65,40,78,,,,,455,7,65,100,A,A,N,,NO,NO,N,01,51,28,5
13,DADE,3781,1,1,BARBARA HAWKINS ELEMENTARY SCHOOL,41,59,60,46,56,40,45,,,,,347,7,50,100,C,D,N,,NO,YES,N,01,100,97,5
13,DADE,3821,1,1,NORTH COUNTY K-8 CENTER,32,48,48,38,50,36,36,50,67,,,405,9,45,100,C,B,N,,NO,YES,N,04,100,94,5
13,DADE,3861,1,1,NORTH GLADE ELEMENTARY SCHOOL,41,39,30,50,43,40,31,,,,,274,7,39,100,D,D,N,,NO,YES,N,01,98,96,5
13,DADE,3901,1,4,NORTH HIALEAH ELEMENTARY SCHOOL,46,52,43,59,62,57,59,,,,,378,7,54,100,B,B,N,,NO,YES,N,01,98,89,5
13,DADE,3941,1,1,NORTH MIAMI ELEMENTARY SCHOOL,44,55,60,68,67,57,44,,,,,395,7,56,100,B,C,N,,NO,YES,N,01,99,99,5
13,DADE,3981,1,4,NORTH TWIN LAKES ELEMENTARY SCHOOL,65,71,64,72,65,45,57,,,,,439,7,63,100,A,A,N,,NO,YES,N,01,99,89,5
13,DADE,4000,7,3,MIAMI CHILDREN'S MUSEUM CHARTER SCHOOL,64,51,27,69,48,43,50,,,,,352,7,50,99,C,A,N,,YES,NO,N,01,75,40,5
13,DADE,4001,1,1,NORWOOD ELEMENTARY SCHOOL,49,56,53,61,46,25,48,,,,,338,7,48,100,C,C,N,,NO,YES,N,01,99,88,5
13,DADE,4002,7,2,BEACON COLLEGE PREPARATORY,42,,,51,,,,,,,,93,2,47,100,C,,N,,YES,YES,N,01,100,94,5
13,DADE,4012,7,9,SOMERSET ACADEMY AT SILVER PALMS,70,55,43,79,74,60,60,,,,,441,7,63,100,A,A,N,,YES,YES,N,01,95,76,5
13,DADE,4021,1,1,OAK GROVE ELEMENTARY SCHOOL,34,42,45,56,69,56,46,,,,,348,7,50,100,C,C,N,,NO,YES,N,01,99,96,5
13,DADE,4031,5,9,GATEWAY ENVIRONMENTAL K-8 LEARNING CENTER,39,48,41,39,41,37,37,43,52,,,377,9,42,99,C,C,N,,NO,YES,N,04,95,90,5
13,DADE,4061,1,3,OJUS ELEMENTARY SCHOOL,65,58,44,67,64,51,39,,,,,388,7,55,99,B,A,N,,NO,YES,N,01,87,80,5
13,DADE,4071,4,2,AGENORIA S PASCHAL/OLINDA ELEMENTARY SCHOOL,36,56,58,59,52,54,29,,,,,344,7,49,100,C,C,N,,NO,YES,N,01,99,96,5
13,DADE,4091,5,8,OLYMPIA HEIGHTS ELEMENTARY SCHOOL,42,45,42,50,36,29,39,,,,,283,7,40,99,D,C,N,,NO,YES,N,01,98,91,5
13,DADE,4121,1,1,DR. ROBERT B. INGRAM/OPA-LOCKA ELEMENTARY SCHOOL,19,36,48,25,40,44,21,,,,,233,7,33,99,D,F,N,,NO,YES,N,01,100,97,5
13,DADE,4171,4,2,ORCHARD VILLA ELEMENTARY SCHOOL,28,35,25,36,40,32,30,,,,,226,7,32,100,D,C,N,,NO,YES,N,01,100,97,5
13,DADE,4221,5,9,PALMETTO ELEMENTARY SCHOOL,77,64,54,79,71,45,76,,,,,466,7,67,98,A,A,N,,NO,NO,N,01,61,23,5
13,DADE,4241,1,4,PALM LAKES ELEMENTARY SCHOOL,55,66,62,54,62,54,63,,,,,416,7,59,100,B,B,N,,NO,YES,N,01,97,86,5
13,DADE,4261,1,4,PALM SPRINGS ELEMENTARY SCHOOL,49,62,48,57,67,46,57,,,,,386,7,55,100,B,C,N,,NO,YES,N,01,98,90,5
13,DADE,4281,1,4,PALM SPRINGS NORTH ELEMENTARY SCHOOL,63,61,51,77,74,55,58,,,,,439,7,63,99,A,A,N,,NO,NO,N,01,98,73,5
13,DADE,4301,1,1,PARKVIEW ELEMENTARY SCHOOL,25,35,38,34,31,29,16,,,,,208,7,30,100,F,C,N,,NO,YES,N,01,100,98,5
13,DADE,4341,1,1,PARKWAY ELEMENTARY SCHOOL,42,63,63,42,44,30,46,,,,,330,7,47,99,C,D,N,,NO,YES,N,01,99,95,5
13,DADE,4381,5,9,DR. HENRY E. PERRINE ACADEMY OF THE ARTS,64,62,43,69,67,53,51,,,,,409,7,58,100,B,A,N,,NO,NO,N,01,90,71,5
13,DADE,4391,5,9,IRVING & BEATRICE PESKOE K-8 CENTER,37,45,47,36,35,23,36,61,40,,,360,9,40,100,D,C,N,,NO,YES,N,04,96,93,5
13,DADE,4401,4,2,KELSEY L. PHARR ELEMENTARY SCHOOL,42,61,78,52,58,45,48,,,,,384,7,55,100,B,D,N,,NO,YES,N,01,97,97,5
13,DADE,4421,5,9,PINECREST ELEMENTARY SCHOOL,87,72,71,89,73,56,84,,,,,532,7,76,100,A,A,N,,NO,NO,N,01,65,18,5
13,DADE,4441,5,9,PINE LAKE ELEMENTARY SCHOOL,38,47,30,46,45,21,35,,,,,262,7,37,100,D,C,N,,NO,YES,N,01,96,96,5
13,DADE,4461,5,9,PINE VILLA ELEMENTARY SCHOOL,22,42,44,45,69,56,10,,,,,288,7,41,99,C,D,N,,NO,YES,N,01,100,99,5
13,DADE,4491,4,2,HENRY E.S. REEVES ELEMENTARY SCHOOL,37,51,49,52,62,48,19,,,,,318,7,45,100,C,D,N,,NO,YES,N,01,99,97,5
13,DADE,4501,4,2,POINCIANA PARK ELEMENTARY SCHOOL,14,35,47,43,42,20,13,,,,,214,7,31,99,F,D,N,,NO,YES,N,01,99,97,5
13,DADE,4511,5,7,DR. GILBERT L. PORTER ELEMENTARY SCHOOL,65,54,44,67,45,25,51,,,,,351,7,50,100,C,A,N,,NO,NO,N,01,94,70,5
13,DADE,4541,1,1,RAINBOW PARK ELEMENTARY SCHOOL,32,50,50,46,67,67,40,,,,,352,7,50,100,C,D,N,,NO,YES,N,01,99,98,5
13,DADE,4581,5,9,REDLAND ELEMENTARY SCHOOL,41,43,44,45,38,27,35,,,,,273,7,39,100,D,C,N,,NO,YES,N,01,92,89,5
13,DADE,4611,5,9,REDONDO ELEMENTARY SCHOOL,43,,,76,,,,,,,,119,2,60,100,B,C,N,,NO,YES,N,01,98,99,5
13,DADE,4681,4,6,RIVERSIDE ELEMENTARY COMMUNITY SCHOOL,33,55,69,45,55,51,43,,,,,351,7,50,100,C,D,N,,NO,YES,N,01,99,98,5
13,DADE,4691,5,8,JANE S. ROBERTS K-8 CENTER,73,69,65,75,76,58,70,56,38,,,580,9,64,100,A,A,N,,NO,NO,N,04,96,63,5
13,DADE,4721,4,8,ROCKWAY ELEMENTARY SCHOOL,58,42,35,71,47,48,67,,,,,368,7,53,100,C,A,N,,NO,YES,N,01,98,80,5
13,DADE,4741,5,8,ROYAL GREEN ELEMENTARY SCHOOL,61,58,52,73,77,72,47,,,,,440,7,63,100,A,A,N,,NO,YES,N,01,98,90,5
13,DADE,4761,5,8,ROYAL PALM ELEMENTARY SCHOOL,65,69,73,71,75,74,57,,,,,484,7,69,100,A,A,N,,NO,YES,N,01,98,90,5
13,DADE,4801,1,3,GERTRUDE K. EDLEMAN/SABAL PALM ELEMENTARY SCHOOL,45,53,54,55,60,51,46,,,,,364,7,52,100,C,C,N,,NO,YES,N,01,99,96,5
13,DADE,4841,4,2,SANTA CLARA ELEMENTARY SCHOOL,23,47,50,49,63,53,39,,,,,324,7,46,100,C,C,N,,NO,YES,N,01,99,99,5
13,DADE,4881,1,1,SCOTT LAKE ELEMENTARY SCHOOL,44,45,30,56,47,37,51,,,,,310,7,44,100,C,C,N,,NO,YES,N,01,100,90,5
13,DADE,4921,4,8,SEMINOLE ELEMENTARY SCHOOL,61,48,38,74,73,53,64,,,,,411,7,59,100,B,C,N,,NO,YES,N,01,98,85,5
13,DADE,4961,4,2,SHADOWLAWN ELEMENTARY SCHOOL,38,57,76,59,75,63,38,,,,,406,7,58,100,B,F,N,,NO,YES,N,01,98,99,5
13,DADE,5001,4,6,SHENANDOAH ELEMENTARY SCHOOL,48,54,59,55,53,49,33,,,,,351,7,50,100,C,C,N,,NO,YES,N,01,99,95,5
13,DADE,5002,7,0,SOMERSET PREPARATORY ACADEMY SUNSET,74,70,,96,100,,,,,,,340,4,85,100,A,,N,,YES,NO,N,01,86,36,5
13,DADE,5003,5,9,SOUTH DADE MIDDLE SCHOOL,28,40,38,40,46,44,26,55,67,,,384,9,43,99,C,C,N,,NO,YES,N,04,94,94,5
13,DADE,5005,1,3,DAVID LAWRENCE JR. K-8 CENTER,52,60,60,54,58,47,53,68,65,,,517,9,57,100,B,B,N,,NO,YES,N,04,89,81,5
13,DADE,5006,7,9,EVERGLADES PREPARATORY ACADEMY,49,55,55,49,51,50,42,57,70,,,478,9,53,99,C,C,N,,YES,YES,N,02,93,77,5
13,DADE,5007,7,4,LINCOLN-MARTI CHARTER SCHOOL HIALEAH CAMPUS,50,58,52,57,62,46,38,50,0,,,413,9,46,100,C,C,N,,YES,YES,N,04,99,87,5
13,DADE,5008,7,6,SOMERSET GABLES ACADEMY,85,81,80,90,90,90,59,,,,,575,7,82,100,A,A,N,,YES,NO,N,01,85,18,5
13,DADE,5020,7,6,BRIDGEPREP ACADEMY INTERAMERICAN CAMPUS,57,60,64,65,61,45,43,,,,,395,7,56,100,B,C,N,,YES,NO,N,01,97,2,5
13,DADE,5021,1,4,BEN SHEPPARD ELEMENTARY SCHOOL,53,51,47,61,56,48,40,,,,,356,7,51,100,C,C,N,,NO,YES,N,01,98,93,5
13,DADE,5022,7,7,BEN GAMLA CHARTER SCHOOL,74,61,54,71,65,42,69,80,73,,,589,9,65,99,A,A,N,,YES,NO,N,04,74,43,5
13,DADE,5025,7,6,LINCOLN-MARTI CHARTER SCHOOL LITTLE HAVANA CAMPUS,57,68,77,67,74,72,49,68,33,,,565,9,63,100,A,C,N,,YES,YES,N,04,99,97,5
13,DADE,5032,7,1,EXCELSIOR CHARTER ACADEMY,31,58,46,31,36,23,12,65,,,,302,8,38,100,D,F,N,,YES,YES,N,04,99,95,5
13,DADE,5041,4,6,SILVER BLUFF ELEMENTARY SCHOOL,44,53,62,56,53,48,36,,,,,352,7,50,100,C,C,N,,NO,YES,N,01,97,83,5
13,DADE,5043,7,9,LINCOLN-MARTI SCHOOLS INTERNATIONAL CAMPUS,45,40,35,56,35,40,31,,,,,282,7,40,100,D,C,N,,YES,YES,N,01,97,98,5
13,DADE,5044,7,5,ACADEMY FOR INTERNATIONAL EDUCATION CHARTER SCHOOL,65,57,47,66,65,49,51,67,63,,,530,9,59,100,B,A,N,,YES,NO,N,04,93,63,5
13,DADE,5045,7,6,MATER GROVE ACADEMY,77,65,48,67,50,62,68,85,45,,,567,9,63,100,A,A,N,,YES,NO,N,04,96,51,5
13,DADE,5046,7,6,MATER BRICKELL PREPARATORY ACADEMY,75,65,65,74,53,41,70,80,67,,,590,9,66,100,A,A,N,,YES,NO,N,04,95,55,5
13,DADE,5047,7,3,MATER ACADEMY MIAMI BEACH,64,63,58,70,63,52,39,60,85,,,554,9,62,100,A,C,N,,YES,NO,N,04,90,69,5
13,DADE,5048,7,5,PINECREST ACADEMY (NORTH CAMPUS),84,69,66,93,77,81,87,100,,,,657,8,82,100,A,A,N,,YES,NO,N,04,98,69,5
13,DADE,5049,7,6,PINECREST COVE ACADEMY,79,67,59,84,76,66,70,95,79,,,675,9,75,100,A,A,N,,YES,NO,N,04,99,57,5
13,DADE,5051,1,4,ERNEST R. GRAHAM K-8 ACADEMY,60,64,61,64,65,60,60,60,66,,,560,9,62,100,A,B,N,,NO,YES,N,04,99,87,5
13,DADE,5054,7,3,MATER ACADEMY AT MOUNT SINAI,64,30,,76,35,,50,,,,,255,5,51,100,C,B,N,,YES,NO,N,01,87,53,5
13,DADE,5061,5,8,DR. CARLOS J. FINLAY ELEMENTARY,68,55,43,79,68,46,63,,,,,422,7,60,100,B,A,N,,NO,YES,N,01,99,86,5
13,DADE,5062,7,7,SOMERSET ACADEMY BAY,88,74,62,77,60,50,84,,,,,495,7,71,100,A,A,N,,YES,NO,N,01,89,13,5
13,DADE,5081,1,1,DR. FREDERICA S. WILSON/SKYWAY ELEMENTARY SCHOOL,36,38,26,36,23,17,15,,,,,191,7,27,99,F,C,N,,NO,YES,N,01,98,91,5
13,DADE,5091,1,3,SOUTH POINTE ELEMENTARY SCHOOL,73,61,40,75,58,40,65,,,,,412,7,59,100,B,A,N,,NO,NO,N,01,59,52,5
13,DADE,5101,4,5,JOHN I. SMITH K-8 CENTER,66,65,55,72,71,55,55,82,68,,,589,9,65,100,A,B,N,,NO,NO,N,04,94,49,5
13,DADE,5121,5,6,SNAPPER CREEK ELEMENTARY SCHOOL,56,69,65,59,55,46,54,,,,,404,7,58,100,B,B,N,,NO,NO,N,01,95,70,5
13,DADE,5131,1,1,N DADE CENTER FOR MODERN LANGUAGE,80,71,61,86,74,74,74,,,,,520,7,74,100,A,A,N,,NO,YES,N,01,97,78,5
13,DADE,5141,1,2,HUBERT O. SIBLEY K-8 ACADEMY,30,51,54,23,43,48,27,44,71,,,391,9,43,99,C,D,N,,NO,YES,N,04,99,97,5
13,DADE,5201,4,5,SOUTH HIALEAH ELEMENTARY SCHOOL,47,47,44,52,55,50,39,,,,,334,7,48,100,C,C,N,,NO,YES,N,01,99,94,5
13,DADE,5241,4,6,SOUTH MIAMI K-8 CENTER,64,58,45,71,61,50,60,61,65,,,535,9,59,100,B,A,N,,NO,NO,N,04,89,63,5
13,DADE,5281,5,7,SOUTH MIAMI HEIGHTS ELEMENTARY,58,60,49,66,68,56,56,,,,,413,7,59,100,B,C,N,,NO,YES,N,01,98,93,5
13,DADE,5321,4,3,SOUTHSIDE ELEMENTARY SCHOOL,66,69,67,72,57,51,78,,,,,460,7,66,100,A,B,N,,NO,NO,N,01,86,63,5
13,DADE,5361,4,5,SPRINGVIEW ELEMENTARY SCHOOL,69,65,50,76,66,51,68,,,,,445,7,64,100,A,A,N,,NO,NO,N,01,95,57,5
13,DADE,5381,4,5,E.W.F. STIRRUP ELEMENTARY SCHOOL,62,59,58,65,61,60,51,,,,,416,7,59,100,B,C,N,,NO,YES,N,01,98,81,5
13,DADE,5384,7,5,IMATER ACADEMY,53,42,30,58,55,48,40,,,,,326,7,47,100,C,B,N,,YES,YES,N,01,100,94,5
13,DADE,5410,7,6,ALPHA CHARTER OF EXCELLENCE,30,47,67,24,38,50,14,,,,,270,7,39,100,D,F,N,,YES,YES,N,01,99,99,5
13,DADE,5421,5,7,SUNSET PARK ELEMENTARY SCHOOL,76,63,45,75,71,46,66,,,,,442,7,63,100,A,A,N,,NO,YES,N,01,95,78,5
13,DADE,5431,4,8,SWEETWATER ELEMENTARY SCHOOL,58,53,52,64,49,29,49,,,,,354,7,51,100,C,C,N,,NO,YES,N,01,99,93,5
13,DADE,5441,4,8,SYLVANIA HEIGHTS ELEMENTARY SCHOOL,58,68,55,64,71,73,37,,,,,426,7,61,99,B,C,N,,NO,YES,N,01,96,82,5
13,DADE,5481,1,3,TREASURE ISLAND ELEMENTARY SCHOOL,61,55,45,62,53,38,52,,,,,366,7,52,100,C,B,N,,NO,YES,N,01,83,82,5
13,DADE,5521,5,6,TROPICAL ELEMENTARY SCHOOL,50,41,32,61,45,32,35,,,,,296,7,42,100,C,C,N,,NO,YES,N,01,98,84,5
13,DADE,5601,1,4,TWIN LAKES ELEMENTARY SCHOOL,64,61,52,63,60,52,62,,,,,414,7,59,100,B,A,N,,NO,YES,N,01,98,87,5
13,DADE,5641,5,8,VILLAGE GREEN ELEMENTARY SCHOOL,53,52,41,55,58,43,49,,,,,351,7,50,100,C,B,N,,NO,YES,N,01,97,79,5
13,DADE,5671,5,9,VINELAND K-8 CENTER,80,67,62,73,68,54,69,93,52,,,618,9,69,99,A,A,N,,NO,NO,N,04,80,41,5
13,DADE,5711,1,4,MAE M. WALTERS ELEMENTARY SCHOOL,55,65,53,66,64,38,55,,,,,396,7,57,100,B,B,N,,NO,YES,N,01,98,92,5
13,DADE,5791,5,9,WEST HOMESTEAD K-8 CENTER,21,36,38,32,43,44,39,48,56,,,357,9,40,99,D,D,N,,NO,YES,N,04,98,100,5
13,DADE,5831,4,6,HENRY S. WEST LABORATORY SCHOOL,94,75,79,91,77,79,84,,,,,579,7,83,99,A,A,N,,NO,NO,N,01,71,22,5
13,DADE,5861,4,2,DR. HENRY W. MACK/WEST LITTLE RIVER K-8 CENTER,25,35,39,39,44,36,32,52,62,,,364,9,40,100,D,D,N,,NO,YES,N,04,99,97,5
13,DADE,5901,4,2,CARRIE P. MEEK/WESTVIEW K-8 CENTER,25,41,51,37,42,33,24,62,59,,,374,9,42,99,C,D,N,,NO,YES,N,04,100,97,5
13,DADE,5931,4,2,PHYLLIS WHEATLEY ELEMENTARY SCHOOL,22,44,44,43,54,63,32,,,,,302,7,43,99,C,D,N,,NO,YES,N,01,99,99,5
13,DADE,5951,5,9,WHISPERING PINES ELEMENTARY SCHOOL,63,57,36,59,63,48,46,,,,,372,7,53,100,C,B,N,,NO,NO,N,01,78,65,5
13,DADE,5961,5,7,WINSTON PARK K-8 CENTER,69,64,57,74,65,62,60,79,68,,,598,9,66,100,A,A,N,,NO,YES,N,04,96,75,5
13,DADE,5971,1,1,NATHAN B. YOUNG ELEMENTARY SCHOOL,27,54,65,50,60,57,28,,,,,341,7,49,100,C,D,N,,NO,YES,N,01,99,100,5
13,DADE,5981,5,9,DR. EDWARD L. WHIGHAM ELEMENTARY SCHOOL,54,55,52,51,44,39,49,,,,,344,7,49,100,C,C,N,,NO,YES,N,01,92,81,5
13,DADE,6001,5,7,HERBERT A. AMMONS MIDDLE SCHOOL,87,67,67,90,66,72,77,82,80,,,688,9,76,100,A,A,N,,NO,NO,N,02,86,47,5
13,DADE,6004,7,7,SOMERSET ACADEMY CHARTER MIDDLE SCHOOL,74,68,54,74,63,55,63,82,77,,,610,9,68,100,A,A,N,,YES,NO,N,02,95,63,5
13,DADE,6006,7,8,ARCHIMEDEAN MIDDLE CONSERVATORY,94,81,81,93,76,68,88,99,92,,,772,9,86,100,A,A,N,,YES,NO,N,02,87,55,5
13,DADE,6009,7,6,MATER EAST ACADEMY MIDDLE SCHOOL,50,60,68,48,55,54,52,55,38,,,480,9,53,100,C,C,N,,YES,YES,N,02,99,97,5
13,DADE,6010,7,1,FLORIDA INTERNATIONAL ACADEMY,31,48,44,28,33,42,28,47,38,,,339,9,38,99,D,D,N,,YES,YES,N,02,99,95,5
13,DADE,6011,4,2,GEORGIA JONES AYERS MIDDLE SCHOOL,21,44,40,30,46,48,42,27,74,,,372,9,41,99,C,D,N,,NO,YES,N,02,100,91,5
13,DADE,6012,7,4,MATER ACADEMY CHARTER MIDDLE,66,61,50,70,64,44,59,67,78,,,559,9,62,100,A,A,N,,YES,YES,N,02,99,87,5
13,DADE,6013,7,9,SOMERSET ACADEMY CHARTER MIDDLE SCHOOL (SOUTH HOMESTEAD),54,52,51,47,38,48,43,69,62,,,464,9,52,95,C,C,N,,YES,YES,N,02,82,28,5
13,DADE,6014,7,5,IMATER ACADEMY MIDDLE SCHOOL,59,56,47,62,55,36,43,69,47,,,474,9,53,100,C,B,N,,YES,YES,N,02,99,90,5
13,DADE,6015,7,6,SPORTS LEADERSHIP AND MANAGEMENT (SLAM) CHARTER MIDDLE SCHOOL,54,50,42,52,50,48,37,77,38,,,448,9,50,100,C,C,N,,YES,YES,N,02,96,89,5
13,DADE,6016,7,5,SOMERSET VIRTUAL ACADEMY,,,,,,,,,,,,,,,94,I,,N,,YES,NO,N,03,83,8,5
13,DADE,6020,7,1,ASPIRA RAUL ARNALDO MARTINEZ CHARTER SCHOOL,28,46,51,24,30,33,23,35,44,,,314,9,35,100,D,D,N,,YES,YES,N,02,99,94,5
13,DADE,6021,5,7,ARVIDA MIDDLE SCHOOL,72,60,48,77,72,55,66,74,55,,,579,9,64,100,A,A,N,,NO,NO,N,02,88,60,5
13,DADE,6022,7,8,PINECREST ACADEMY CHARTER MIDDLE SCHOOL,60,50,31,71,60,47,64,70,62,,,515,9,57,100,B,A,N,,YES,NO,N,02,96,65,5
13,DADE,6023,1,1,ANDOVER MIDDLE SCHOOL,38,49,41,32,37,35,29,61,47,,,369,9,41,99,C,D,N,,NO,YES,N,02,99,91,5
13,DADE,6028,7,5,RENAISSANCE MIDDLE CHARTER SCHOOL,71,68,59,74,72,57,71,74,69,,,615,9,68,99,A,A,N,,YES,NO,N,02,93,38,5
13,DADE,6030,7,5,DORAL ACADEMY CHARTER MIDDLE SCHOOL,82,64,58,86,72,69,71,94,55,,,651,9,72,100,A,A,N,,YES,NO,N,02,93,57,5
13,DADE,6031,4,2,BROWNSVILLE MIDDLE SCHOOL,15,36,35,15,31,42,17,18,50,,,259,9,29,98,F,F,N,,NO,YES,N,02,99,95,5
13,DADE,6033,7,4,MATER ACADEMY LAKES MIDDLE SCHOOL,69,64,50,70,60,50,58,79,53,,,553,9,61,100,B,A,N,,YES,YES,N,02,97,80,5
13,DADE,6040,7,2,DOCTORS CHARTER SCHOOL OF MIAMI SHORES,72,60,50,68,59,39,67,85,38,98,49,685,11,62,100,A,A,N,,YES,NO,N,04,85,2,5
13,DADE,6041,5,5,PAUL W. BELL MIDDLE SCHOOL,48,58,54,44,45,37,56,60,19,,,421,9,47,100,C,C,N,,NO,YES,N,02,98,87,5
13,DADE,6042,7,4,MATER GARDENS ACADEMY MIDDLE SCHOOL,67,58,42,82,69,63,75,88,72,,,616,9,68,100,A,A,N,,YES,NO,N,02,94,27,5
13,DADE,6043,7,9,SOMERSET ACADEMY CHARTER MIDDLE SCHOOL (COUNTRY PALMS),59,67,,64,82,,,,,,,272,4,68,100,A,A,N,,YES,NO,N,02,61,4,5
13,DADE,6045,7,6,INTERNATIONAL STUDIES CHARTER MIDDLE SCHOOL,89,75,77,86,63,73,79,98,67,,,707,9,79,100,A,A,N,,YES,NO,N,02,76,62,5
13,DADE,6047,7,2,MATER ACADEMY MIDDLE SCHOOL OF INTERNATIONAL STUDIES,70,70,62,70,69,72,46,63,69,,,591,9,66,95,A,A,N,,YES,YES,N,04,99,94,5
13,DADE,6048,7,9,MIAMI COMMUNITY CHARTER MIDDLE SCHOOL,29,46,47,36,39,32,30,44,43,,,346,9,38,100,D,D,N,,YES,YES,N,02,99,99,5
13,DADE,6051,1,1,CAROL CITY MIDDLE SCHOOL,15,38,48,15,31,39,25,34,38,,,283,9,31,99,F,F,N,,NO,YES,N,02,99,97,5
13,DADE,6052,5,8,MIAMI ARTS STUDIO 6-12 AT ZELDA GLAZER,65,53,46,63,52,46,64,74,67,,,530,9,59,99,B,A,N,,NO,YES,N,04,97,68,5
13,DADE,6053,7,6,SOMERSET ACADEMY CHARTER MIDDLE SCHOOL SOUTH MIAMI CAMPUS,87,69,60,92,85,81,82,93,86,,,735,9,82,100,A,A,N,,YES,NO,N,02,88,25,5
13,DADE,6060,7,9,ASPIRA LEADERSHIP AND COLLEGE PREPARATORY ACADEMY,29,43,54,26,36,33,23,28,26,,,298,9,33,100,D,C,N,,YES,YES,N,02,98,84,5
13,DADE,6070,7,2,ASPIRA ARTS DECO CHARTER,22,50,64,19,38,58,22,39,67,,,379,9,42,99,C,D,N,,YES,YES,N,02,99,98,5
13,DADE,6071,4,6,GEORGE WASHINGTON CARVER MIDDLE SCHOOL,94,72,75,93,70,75,88,98,94,,,759,9,84,100,A,A,N,,NO,NO,N,02,65,26,5
13,DADE,6081,5,9,CUTLER BAY SENIOR HIGH SCHOOL,78,57,53,59,50,37,88,92,,,,514,8,64,99,A,A,N,,NO,YES,N,03,81,67,5
13,DADE,6082,7,6,ACADEMIR CHARTER SCHOOL MIDDLE,64,62,58,64,62,60,49,66,61,,,546,9,61,100,B,C,N,,YES,NO,N,02,98,76,5
13,DADE,6083,7,5,JUST ARTS AND MANAGEMENT CHARTER MIDDLE SCHOOL,90,84,74,87,87,92,,91,,,,605,7,86,100,A,A,N,,YES,NO,N,02,96,54,5
13,DADE,6091,4,6,CITRUS GROVE MIDDLE SCHOOL,24,52,57,31,54,53,39,37,47,,,394,9,44,98,C,F,N,,NO,YES,N,02,98,96,5
13,DADE,6111,5,9,CUTLER BAY MIDDLE,27,43,42,32,46,37,38,45,60,,,370,9,41,97,C,D,N,,NO,YES,N,02,95,90,5
13,DADE,6121,4,5,RUBEN DARIO MIDDLE SCHOOL,41,56,58,35,51,50,33,56,33,,,413,9,46,99,C,C,N,,NO,YES,N,02,99,91,5
13,DADE,6128,7,7,SOMERSET ACADEMY BAY MIDDLE SCHOOL,86,62,67,68,60,43,46,100,100,,,632,9,70,100,A,A,N,,YES,NO,N,02,85,19,5
13,DADE,6161,1,4,LAWTON CHILES MIDDLE SCHOOL,55,57,51,48,46,47,54,73,67,,,498,9,55,99,B,B,N,,NO,YES,N,02,96,81,5
13,DADE,6171,1,4,HENRY H. FILER MIDDLE SCHOOL,43,53,47,32,41,40,50,62,67,,,435,9,48,100,C,C,N,,NO,YES,N,02,98,95,5
13,DADE,6211,5,6,GLADES MIDDLE SCHOOL,67,58,42,68,60,50,56,65,65,,,531,9,59,95,B,A,N,,NO,NO,N,02,91,70,5
13,DADE,6221,5,7,HAMMOCKS MIDDLE SCHOOL,48,51,47,47,46,38,48,65,60,,,450,9,50,99,C,B,N,,NO,YES,N,02,94,79,5
13,DADE,6231,1,4,HIALEAH MIDDLE SCHOOL,38,48,42,31,37,37,41,53,49,,,376,9,42,99,C,C,N,,NO,YES,N,02,97,95,5
13,DADE,6241,1,3,HIGHLAND OAKS MIDDLE SCHOOL,58,57,45,51,52,42,57,65,70,,,497,9,55,100,B,B,N,,NO,NO,N,02,84,74,5
13,DADE,6251,5,9,HOMESTEAD MIDDLE SCHOOL,22,40,38,24,32,35,28,35,54,,,308,9,34,96,D,D,N,,NO,YES,N,02,97,96,5
13,DADE,6281,1,1,THOMAS JEFFERSON MIDDLE SCHOOL,25,45,48,31,49,44,36,53,68,,,399,9,44,99,C,D,N,,NO,YES,N,02,99,95,5
13,DADE,6301,1,3,JOHN F. KENNEDY MIDDLE SCHOOL,51,55,44,52,49,38,56,70,78,,,493,9,55,100,B,B,N,,NO,YES,N,02,97,90,5
13,DADE,6331,4,5,KINLOCH PARK MIDDLE SCHOOL,39,51,53,38,52,44,37,61,39,,,414,9,46,100,C,D,N,,NO,YES,N,02,99,94,5
13,DADE,6351,1,1,LAKE STEVENS MIDDLE SCHOOL,26,46,51,40,56,56,29,58,48,,,410,9,46,99,C,C,N,,NO,YES,N,02,99,94,5
13,DADE,6361,4,2,JOSE DE DIEGO MIDDLE SCHOOL,19,35,42,18,38,46,27,32,39,,,296,9,33,99,D,F,N,,NO,YES,N,02,99,97,5
13,DADE,6391,4,2,MADISON MIDDLE SCHOOL,27,46,45,36,47,39,35,48,36,,,359,9,40,98,D,D,N,,NO,YES,N,02,100,96,5
